Book_ID,Title,Author,Genre,Published_Year,Cost_Price,Sale_Price,Stock,Rating,Reviews,Format,Publisher
B622059,Member everyone learn.,Erik Howell,Science Fiction,1989-10-05,31.36,41.32,44,4.0,1197,Ebook,Hachette
B453549,Explain school.,Connor Mejia,Biography,2004-08-26,43.8,65.59,199,4.8,3278,Ebook,Hachette
B812798,Conference change always yes policy.,Teresa Jackson,Fantasy,2013-07-24,40.36,57.4,234,3.6,4678,Audiobook,Simon & Schuster
B837121,Amount reflect.,Eric Alexander,Self-Help,2007-02-10,32.15,46.36,477,3.6,4086,Audiobook,Penguin
B569393,Card to often.,Jesus Evans,Fantasy,1986-07-29,38.98,47.27,199,3.5,1308,Paperback,Macmillan
B875376,Present cell billion.,Leah Tucker,Fantasy,2006-02-07,39.04,52.34,471,4.9,1676,Paperback,HarperCollins
B373778,Carry thank.,Brianna White,Thriller,1983-09-01,17.42,23.47,108,3.9,4266,Hardcover,Pearson
B561646,Small similar just.,Curtis Parker,Fiction,1985-12-25,35.27,41.96,383,4.1,3142,Audiobook,Penguin
B761377,Author senior name street.,Jeffrey Barton,Romance,2005-01-09,27.12,39.5,272,3.7,4357,Audiobook,Hachette
B293152,Play daughter near relationship rule.,Joshua Malone,Fantasy,1979-11-29,33.25,40.45,447,3.5,2714,Audiobook,Hachette
B319261,Opportunity color language.,Maria Williams,Mystery,1993-01-26,35.99,53.08,335,4.8,3051,Paperback,HarperCollins
B368708,Identify thing that.,Michael Malone,Romance,2005-06-18,19.14,25.35,164,4.1,4169,Audiobook,Simon & Schuster
B876162,Current soldier reason sport.,Jean Castro,Biography,2023-04-21,46.72,58.51,199,3.8,1994,Paperback,Hachette
B780670,Effect country others.,Stephanie Davidson,Fiction,2005-04-13,37.11,46.16,70,4.5,2708,Audiobook,HarperCollins
B888774,North a everyone tough.,Linda Mclaughlin,History,1995-08-21,36.19,52.22,372,4.8,2168,Ebook,HarperCollins
B555671,Him no avoid.,Charles Dudley,Thriller,1982-03-08,32.79,43.77,293,4.3,2725,Ebook,Penguin
B555666,Different beautiful long.,Wendy Smith,Thriller,1995-05-08,6.92,9.49,36,4.8,1659,Audiobook,HarperCollins
B800399,Cold hotel would.,Steve Rangel,History,2011-03-30,9.94,11.09,277,3.1,3338,Ebook,Pearson
B646953,Accept and though company him.,Amy Moore,Fiction,1979-10-05,16.1,18.86,32,4.4,1626,Audiobook,Hachette
B750991,Agree as.,Laura White,History,1998-11-12,10.45,11.69,234,3.2,4205,Paperback,Pearson
B284266,Dark only rock.,Grace Morgan,Mystery,2019-12-09,29.63,42.67,401,4.6,2406,Hardcover,Penguin
B123556,Meeting visit address few.,Shannon Harris,History,2017-03-08,6.09,7.97,99,3.3,1501,Audiobook,Oxford Press
B359284,Culture parent when simple.,Robin Young,Fantasy,1990-04-06,22.78,29.55,273,4.4,2016,Ebook,Macmillan
B399204,Create back radio.,Kim Young,Romance,1979-03-28,16.23,18.7,488,4.5,90,Paperback,Simon & Schuster
B862749,Memory read perhaps.,Donald Perez,Fantasy,1978-07-22,20.59,26.81,172,4.2,1596,Hardcover,HarperCollins
B887354,Company after memory collection.,Cheryl Barr,Self-Help,1975-03-07,43.64,48.09,289,3.1,4872,Audiobook,Oxford Press
B677442,Trade give television that from.,Robert Alexander,History,2013-08-28,48.56,59.65,351,3.2,4001,Audiobook,Macmillan
B359867,South leader.,Bonnie Stone,Romance,2013-05-19,9.29,12.24,188,3.9,970,Ebook,Penguin
B736829,Fact miss animal.,Vicki Jensen,Romance,1990-10-27,16.03,19.69,356,3.2,842,Paperback,Oxford Press
B590873,Kid staff serve.,Joshua Kelley,Biography,1995-10-26,34.98,51.27,216,3.3,2442,Audiobook,Hachette
B411347,Statement author suddenly.,Stephanie Jennings,Science Fiction,2010-08-06,10.43,13.8,60,4.8,4084,Paperback,Pearson
B215921,Turn wide game.,Andrea Maldonado,Mystery,1991-02-27,16.39,18.27,417,3.6,1428,Audiobook,Macmillan
B110451,Toward push.,Lisa Thomas,Self-Help,1998-01-20,44.52,61.54,28,3.6,3510,Ebook,Macmillan
B715491,White seat goal.,Tyler Allen,Mystery,2004-05-07,15.44,23.04,331,4.4,4559,Audiobook,Oxford Press
B730632,Technology possible anything.,Cheyenne Morgan,Biography,1994-02-08,10.64,15.94,498,5.0,1651,Audiobook,Oxford Press
B728084,Father probably.,Ethan Munoz,Thriller,2001-03-09,43.97,52.02,310,3.8,907,Paperback,Penguin
B471587,Have so another as ground.,Alexis Sullivan,Fantasy,2002-07-27,12.81,17.48,476,4.3,3863,Hardcover,Simon & Schuster
B209975,Race one after.,Daniel Elliott,History,2017-12-07,48.42,65.49,274,3.1,23,Audiobook,Pearson
B915999,Here theory break trouble.,Jordan Henry,Science Fiction,2020-04-19,35.62,45.76,426,4.9,164,Hardcover,Simon & Schuster
B448253,Nature value factor fly.,Brandon Rogers,Romance,1999-05-04,9.03,11.62,298,3.1,14,Hardcover,Hachette
B594897,Interesting contain television catch.,Mr. Adam Little,Fantasy,1978-02-12,34.0,43.2,441,4.4,862,Hardcover,Penguin
B608564,Different argue health hot.,Nicholas Blackwell,Mystery,2009-01-03,33.7,48.06,208,4.4,3588,Audiobook,Macmillan
B200900,Fine front thank explain.,Sarah Smith,Fantasy,1978-06-05,7.12,9.94,400,4.6,3563,Audiobook,Pearson
B887259,Remain arm beyond whatever check.,Joshua Lopez,Romance,2005-12-03,48.51,72.13,374,3.5,1945,Audiobook,Hachette
B179570,Individual sort.,Emma Larson,Fiction,1984-10-07,18.55,24.97,70,3.9,4232,Hardcover,Simon & Schuster
B414695,Individual when.,Ryan May,History,1980-12-23,44.65,53.93,249,3.0,4733,Hardcover,Oxford Press
B935826,Ahead human.,Michelle Ballard,Biography,1976-06-28,25.06,30.55,98,4.3,742,Paperback,Penguin
B711777,She city process.,Terry Gonzalez,Thriller,2009-04-07,46.69,51.55,132,3.7,2045,Paperback,HarperCollins
B888778,Treat song.,Patrick Wade,History,2020-06-09,39.27,57.92,116,4.3,694,Hardcover,Oxford Press
B876289,Personal land.,Heather Powell,Science Fiction,2001-07-20,22.25,26.46,383,4.2,4466,Paperback,Hachette
B847779,Data least scene national.,Vanessa Curtis,Mystery,2018-12-16,49.69,60.23,136,4.6,1698,Hardcover,Simon & Schuster
B796707,West support detail meeting.,Jeremy Wiley,Romance,1984-12-18,12.68,15.17,346,4.5,4793,Paperback,Simon & Schuster
B848090,After low easy road.,Andrew Barnett,Biography,2007-02-01,38.14,49.05,301,3.1,470,Hardcover,Penguin
B672363,Physical should final career.,Sarah Anderson,Thriller,2011-02-20,8.22,11.04,374,4.1,1476,Ebook,Oxford Press
B190036,Laugh long behavior value.,Kimberly Serrano,Mystery,1981-01-14,46.5,68.52,372,4.1,3966,Ebook,Pearson
B364888,People television month possible will.,Stephanie Johnson,Romance,1979-03-25,5.03,5.94,306,3.2,3851,Hardcover,Pearson
B791494,Every beyond always house.,Kevin Cook,Science Fiction,1999-12-28,45.03,49.67,54,3.4,4405,Ebook,Macmillan
B925689,Almost stage marriage.,Jennifer White,Self-Help,1983-03-30,15.95,19.55,44,4.5,2024,Audiobook,HarperCollins
B539451,Member across.,Kevin Newton,Self-Help,1975-04-06,5.27,7.59,266,3.3,93,Audiobook,Simon & Schuster
B476837,Deal answer spend work.,Christine Dunlap,Biography,1993-07-03,31.91,35.44,171,4.9,2528,Ebook,Oxford Press
B426129,Anything executive kitchen phone.,William Weaver,Mystery,1996-03-31,31.96,43.05,300,4.7,781,Audiobook,Hachette
B947273,War start energy during open.,Darryl Norris,Thriller,1983-03-19,19.07,24.46,81,4.4,3903,Ebook,Penguin
B873506,Capital night there.,Misty Kelley,Romance,1978-05-14,15.2,22.01,475,4.6,4079,Audiobook,HarperCollins
B488378,Same stay.,Kurt Esparza,Biography,1998-07-07,8.88,12.36,152,3.3,2523,Hardcover,Simon & Schuster
B539944,Student government surface.,Dylan Garcia Jr.,Fiction,1977-02-11,38.85,46.14,111,3.0,242,Ebook,Hachette
B840572,Name require according year.,Andrew Whitney,Romance,2022-11-05,29.97,42.68,369,3.5,1407,Audiobook,HarperCollins
B241436,Morning team social tell.,Gerald Williamson,Science Fiction,2008-06-17,43.35,54.85,358,3.6,497,Audiobook,Simon & Schuster
B289168,New head open simple.,John Murphy,History,2002-09-10,43.6,63.16,462,3.5,3216,Ebook,Macmillan
B347299,Nature indeed themselves movement upon.,David Vega,Romance,1989-03-22,19.48,27.02,385,4.6,34,Ebook,Macmillan
B227055,Back control stay current.,Patrick Haynes,History,1984-05-01,7.27,9.28,86,4.3,1823,Audiobook,Pearson
B941772,Difficult light.,Katherine Koch,Romance,2021-03-31,12.37,16.51,343,3.1,1021,Audiobook,Macmillan
B796851,Girl recent debate material.,Benjamin Carson,Fiction,1996-12-26,44.16,49.22,451,3.8,4570,Audiobook,Macmillan
B317935,Animal be.,Daniel Grant,Romance,2001-02-05,29.5,43.94,474,5.0,1845,Audiobook,Hachette
B564415,Fine sound understand notice job.,Teresa Olson,Thriller,2020-03-13,46.92,67.41,249,4.1,935,Paperback,Macmillan
B621888,Police mean again.,Heather Tran,History,2001-12-17,5.31,6.5,208,4.6,2869,Audiobook,HarperCollins
B973259,Week wait especially.,Jose Cherry,Mystery,1995-12-27,25.31,28.24,427,3.1,3451,Ebook,Simon & Schuster
B115182,Soldier able law official card.,Sarah Miller,Mystery,2006-10-06,13.33,16.15,345,4.9,1341,Audiobook,Hachette
B567168,One discover agency.,Joseph Jackson,Fiction,1991-08-05,18.22,26.5,67,4.8,4680,Paperback,Pearson
B618970,Read attack great explain media.,Haley Hall,Fantasy,2010-12-17,37.76,43.41,134,4.0,4228,Paperback,Penguin
B686235,Long eight determine official cut.,Micheal Prince,Mystery,1991-02-05,41.82,62.68,131,3.1,3380,Paperback,Hachette
B985844,Yes measure value.,Jeffrey Evans,Biography,2017-09-29,25.37,28.18,262,4.1,88,Ebook,Pearson
B701058,Leave meet program.,Karen Vazquez,Romance,1992-02-22,42.38,59.36,319,3.9,250,Ebook,Simon & Schuster
B443058,He shake close nice try.,Kristen Bryant,Biography,2012-08-14,24.69,31.7,192,4.2,4483,Paperback,Hachette
B368075,Plant history structure.,Angela Foster,Self-Help,2004-05-08,26.83,30.45,407,3.0,2464,Ebook,Pearson
B605146,Probably present nice myself cell.,Debra Lowe,Thriller,1983-12-16,47.28,62.81,471,3.2,4554,Paperback,Macmillan
B511700,Middle woman pay.,Joseph Harris,Fiction,2020-08-07,16.59,24.5,296,4.7,4943,Ebook,Simon & Schuster
B145518,Stuff whole tree quite.,Roberta Edwards,Self-Help,1988-09-27,20.7,29.62,200,4.8,2095,Hardcover,Hachette
B973243,Discover experience nation.,Jessica Patel DVM,History,1983-08-26,48.28,70.04,152,4.3,2555,Paperback,Pearson
B594008,Region guy plan huge change.,Kimberly Aguilar,Romance,1996-10-20,12.84,18.18,42,3.5,4875,Paperback,Penguin
B162787,Great group realize answer glass.,Emma Elliott,Fantasy,2023-06-09,27.37,40.88,131,3.0,756,Audiobook,Simon & Schuster
B886389,Section gun ability.,Sandra Hansen,Fiction,1993-12-31,5.03,6.8,222,5.0,3655,Paperback,Hachette
B339546,Thousand force.,Sean Carter,Fiction,2019-02-07,35.11,40.4,219,4.9,3099,Audiobook,Simon & Schuster
B794961,Teacher camera environment.,Lauren Keller,Fiction,2009-05-22,48.3,60.91,232,3.3,3018,Audiobook,Simon & Schuster
B264500,Natural catch.,Thomas Hernandez,Fiction,2010-01-31,29.06,32.32,277,3.7,2343,Paperback,Pearson
B871254,Someone others.,Richard Keith,Thriller,1983-04-28,23.06,33.99,442,3.4,3581,Paperback,HarperCollins
B546214,Until ahead.,Lindsay Hill,Science Fiction,2021-09-06,33.62,47.6,161,5.0,4701,Ebook,Oxford Press
B821766,Decision say cost.,Jacqueline Johnston,History,2022-07-09,37.28,46.86,323,3.4,3212,Audiobook,Oxford Press
B275972,Different together herself politics.,Barry Hernandez,Self-Help,1983-09-04,28.35,34.97,124,4.2,4106,Hardcover,HarperCollins
B637400,Many skin environmental region.,Victoria Watkins,Fantasy,1992-06-30,14.07,16.85,150,4.2,153,Audiobook,HarperCollins
B364120,Throughout trip assume child.,Desiree Mcneil,Biography,2014-07-25,7.2,9.03,453,3.9,212,Ebook,Hachette
B169928,Break issue that.,Jacqueline James,Biography,2001-12-25,31.03,43.53,498,3.1,3948,Ebook,Macmillan
B410035,Pay example black point.,Tina Holmes,Mystery,2002-05-11,8.68,12.62,81,4.8,2591,Paperback,Simon & Schuster
B539368,Education whose.,Mario Gibbs,Romance,2005-02-08,21.68,29.79,177,3.3,2460,Audiobook,Hachette
B873732,Do eat beat popular.,Sarah Powers,Biography,1976-02-04,22.48,29.41,326,3.2,795,Ebook,Oxford Press
B437804,Task to.,Wesley Smith,Mystery,2014-05-30,14.74,18.43,238,3.8,2917,Audiobook,Simon & Schuster
B393860,Community hope chance red participant.,Gerald Smith,Fantasy,2006-10-17,32.18,36.81,287,3.1,2810,Paperback,Hachette
B340371,Choose become its difference.,Amy Smith,History,2017-10-15,40.17,47.23,363,4.8,2732,Ebook,Oxford Press
B175427,Often career though dream.,Lauren Palmer,Fantasy,1997-06-10,23.23,30.84,499,3.2,191,Audiobook,Penguin
B994163,Common between.,Barbara Nelson,Science Fiction,1977-07-10,7.73,10.01,173,3.6,778,Hardcover,Penguin
B247264,Dog hot once protect east.,Jennifer Washington,Fiction,2004-10-24,50.0,64.85,340,3.3,3155,Audiobook,Hachette
B868445,Contain message exist myself.,Susan Harper,Self-Help,2016-09-16,9.81,11.57,361,4.2,552,Paperback,Oxford Press
B932437,Happen bed fly point order.,James Howard,Thriller,2018-08-09,19.38,23.61,260,3.6,3780,Audiobook,Simon & Schuster
B165503,End something maintain become.,Shelia Scott,Science Fiction,1998-09-20,45.53,58.49,257,4.6,3432,Hardcover,Pearson
B418303,Science hold entire after entire.,John Mejia,Thriller,1976-11-27,46.82,62.73,340,3.6,2525,Audiobook,Hachette
B773680,Lay mind represent spring economic.,Katelyn Wilcox,Thriller,2024-02-14,34.66,48.35,23,4.7,3745,Audiobook,Penguin
B564411,Section physical blue half time.,Mary Cole,Fiction,2002-07-15,41.38,49.19,233,3.7,1909,Hardcover,Macmillan
B514883,Including price.,Ryan Gonzalez,Self-Help,1986-08-17,13.14,17.7,177,3.4,362,Paperback,Hachette
B783658,Character step drug record.,Connie Day,History,1989-02-25,17.77,25.36,498,4.3,3864,Ebook,HarperCollins
B480896,Buy perform ball develop.,John Clark,Fiction,2014-12-18,27.14,33.02,132,4.8,2378,Audiobook,Penguin
B665714,Each guy.,April Collins,Biography,1996-03-24,27.61,38.51,484,3.5,3808,Audiobook,HarperCollins
B395321,Simply decade protect since already.,Sonya Schmidt,History,1989-08-02,10.15,13.04,134,3.8,3006,Hardcover,HarperCollins
B512887,Compare realize who.,Mark Walker,Self-Help,2008-02-13,26.17,37.71,356,4.7,3509,Paperback,Pearson
B551563,Various authority.,David Lopez,Biography,2023-02-14,27.42,37.07,310,4.6,1502,Hardcover,HarperCollins
B300790,More either instead.,Brian Schneider,Biography,1977-09-28,9.29,10.38,451,3.4,152,Paperback,Pearson
B402747,Sing trip student concern computer.,Gregory Hall,Self-Help,1984-08-29,25.69,29.71,492,4.2,2382,Audiobook,Simon & Schuster
B335630,Worker how property sound.,Alexander Moore,Biography,1996-04-09,7.65,10.25,195,4.8,2135,Audiobook,Macmillan
B518458,Office region professional.,John Payne MD,Biography,2010-10-01,45.15,56.82,99,3.3,2920,Paperback,Pearson
B511446,Stuff whom question much let.,Anthony Rodriguez,Fantasy,2011-11-14,14.35,16.45,110,5.0,3404,Hardcover,Pearson
B993521,Evening feeling anything central.,Brian Martin,Self-Help,2009-01-22,29.89,39.32,104,4.6,2289,Paperback,Macmillan
B480998,Here late star.,Elizabeth Harris,Fiction,2012-01-26,30.72,39.54,260,3.7,1540,Ebook,Pearson
B807871,Yeah address real activity mean.,Keith Gill,Fantasy,2013-09-20,40.37,58.91,467,4.0,3385,Audiobook,Macmillan
B414542,Scientist prepare nice.,Megan Wells,Romance,1980-09-21,30.72,42.7,284,3.9,3277,Ebook,Penguin
B290103,Example model.,John Thomas,Romance,1993-07-03,11.68,16.38,228,3.4,1771,Hardcover,Simon & Schuster
B908325,Situation night million share however.,Mary Hopkins,Mystery,2006-05-06,46.93,61.99,213,3.3,2262,Hardcover,Oxford Press
B598660,Middle we they it.,Bonnie Coleman,Fantasy,1996-07-21,7.66,9.29,348,4.2,1523,Audiobook,Macmillan
B822412,Sport to everyone back.,Robert Brown,Self-Help,1980-11-07,40.44,51.27,63,4.9,2753,Hardcover,HarperCollins
B913349,Specific maintain thousand box.,Rachel Keller,Fiction,2010-05-01,22.83,29.2,282,3.9,4307,Paperback,Pearson
B972291,Responsibility on.,Peter Smith,Romance,2015-03-31,46.74,69.78,334,3.4,4784,Hardcover,Macmillan
B473569,Produce hot ability whom.,Jordan Ortiz,Biography,2010-07-29,7.5,8.59,209,4.2,1236,Paperback,HarperCollins
B707883,Number article from machine science.,Riley Kirby,Mystery,2006-03-10,41.66,47.04,136,3.7,2667,Ebook,Simon & Schuster
B744069,Ready product consider.,Emily Durham,History,2005-11-03,22.84,33.25,144,4.6,3128,Hardcover,Oxford Press
B904516,Consider sign.,Bryan Rogers,Romance,2008-04-16,20.01,29.24,136,4.9,128,Ebook,Macmillan
B681876,Whom north present stuff international.,Dawn Luna,Science Fiction,2014-11-08,39.89,57.56,72,3.4,992,Paperback,Pearson
B484809,Believe stock beat new.,Thomas Wu,Fiction,1994-06-30,16.34,19.46,332,3.5,2748,Paperback,Penguin
B752503,Step need big hot.,James Silva,Mystery,2006-10-24,41.7,55.09,178,4.1,4886,Hardcover,Simon & Schuster
B780869,Order raise occur decision fast.,Thomas Allen,Science Fiction,2016-10-18,47.04,59.83,441,4.3,178,Audiobook,Hachette
B964654,Sign run assume.,Jessica Young,Fiction,1989-10-19,34.26,44.45,449,4.1,287,Ebook,Macmillan
B683433,Stay surface sound sort laugh.,Kyle Meyers,History,2023-05-08,39.84,59.51,366,4.7,2685,Ebook,Pearson
B748092,Interest old us.,Samantha Graham,Science Fiction,1992-10-03,22.62,33.12,73,3.6,83,Audiobook,Oxford Press
B277255,Certainly size study.,Daniel Reid,Romance,2000-07-25,23.05,34.54,236,3.4,1512,Paperback,Penguin
B940403,Station technology message.,Jessica Wolf,Romance,1986-09-16,18.68,26.58,346,3.9,4113,Ebook,HarperCollins
B557749,Pass space ask.,Regina Martin,Thriller,2008-05-24,8.99,10.69,266,3.5,3553,Hardcover,Macmillan
B895315,Still none.,Erika Johnson,Science Fiction,2015-07-30,35.13,47.6,319,3.2,594,Audiobook,Oxford Press
B193102,Attack entire him seek wear.,Maria English,Mystery,2022-11-19,47.52,52.52,149,3.2,2517,Paperback,Macmillan
B571631,Work sing too interest.,Stacy Brown,Mystery,2022-12-16,29.5,43.67,210,4.5,1438,Paperback,Penguin
B979861,Bad professional.,John Rose,Self-Help,2021-06-15,43.68,64.66,199,4.4,4220,Hardcover,Penguin
B497306,Trial others language.,Dennis Kelly,History,2007-08-01,37.71,42.3,462,3.4,2250,Ebook,Oxford Press
B576376,Safe thank through teacher.,Chad Robinson,Biography,1982-06-12,30.6,36.36,166,3.9,2323,Audiobook,Oxford Press
B208410,Quality story policy both.,Kristina Perez,Mystery,2013-07-09,40.65,46.36,372,4.1,4254,Hardcover,HarperCollins
B387236,Instead never.,Bobby Lucas,Mystery,1980-04-01,41.64,61.19,100,3.2,1807,Ebook,Hachette
B691495,West course discover fight.,Karen Lopez,Thriller,1984-04-14,26.74,37.07,279,4.1,4710,Paperback,Simon & Schuster
B889792,Need yes.,James Ryan,Mystery,1975-04-13,29.25,40.88,435,3.8,884,Ebook,Hachette
B381878,Enough compare determine.,Christopher Sanchez,Thriller,1994-11-19,8.55,10.95,164,3.3,2141,Audiobook,Macmillan
B957920,Color member after.,Kirsten Bennett,Romance,2002-03-12,49.27,63.38,268,3.1,4775,Hardcover,Macmillan
B619927,Need follow.,Jamie Lewis,Biography,2000-12-13,46.69,62.33,29,4.1,3453,Paperback,Simon & Schuster
B809575,Measure mean.,Nathan Savage,Fantasy,1992-11-17,45.18,61.91,272,4.4,1365,Hardcover,Macmillan
B781253,Start conference number build.,Kimberly Stewart,History,2021-08-09,39.11,56.79,377,4.3,884,Paperback,Hachette
B551472,Gas bank worry Democrat Mr.,Hannah Thomas,Biography,2024-01-03,13.64,16.13,213,3.8,53,Paperback,Hachette
B604407,Hospital model out I should.,John Rosario,Fantasy,2014-01-11,26.92,38.69,284,4.4,1666,Hardcover,Hachette
B724148,Where clearly.,Christopher Richardson,Fiction,1992-01-02,36.99,42.64,494,4.0,603,Audiobook,Oxford Press
B863929,Daughter stuff nor.,Amanda Carpenter,History,2021-02-22,27.29,39.69,464,3.2,4060,Ebook,Macmillan
B679159,Himself themselves.,Lucas Lamb,Fiction,2018-02-01,10.24,12.22,72,4.1,4489,Audiobook,HarperCollins
B664584,Society billion word history become.,Joanna Williamson,Romance,2018-03-31,49.48,63.21,44,4.7,1531,Audiobook,Macmillan
B122327,Budget full student after.,Rebecca Nguyen,Romance,1984-12-18,43.06,57.39,278,3.9,686,Hardcover,Penguin
B658757,Thing thought conference simple.,Christy Wells,Romance,2011-10-19,45.81,59.39,438,3.5,1872,Ebook,Hachette
B917973,Hotel already compare effort.,Meghan Brooks,Science Fiction,2012-08-12,31.82,38.81,299,3.8,3428,Hardcover,Hachette
B159910,Example picture attack crime land.,Joshua Rice,Romance,1989-03-05,15.03,16.64,468,4.7,2445,Audiobook,Simon & Schuster
B237327,Success produce unit condition.,Julie Thomas,Fiction,2005-10-18,37.92,56.62,93,4.1,4333,Audiobook,Simon & Schuster
B460313,Line issue past.,Melissa Moran DVM,Fantasy,1993-12-04,27.22,39.3,210,4.4,2306,Audiobook,HarperCollins
B102164,Can crime star.,Todd Fry,Self-Help,1981-09-11,35.5,41.69,217,4.4,2365,Ebook,Simon & Schuster
B514162,Education another.,Carrie Marsh MD,Science Fiction,1983-07-30,6.53,8.95,139,4.8,826,Audiobook,Oxford Press
